Property_ID,Neighborhood,Year_Built,Number_of_Bedrooms,Property_Size,Sold_Year,Number_of_Bathrooms,Property_Type,Price,Address
1366,Old Town,2021,4,1510,2021,4,Terraced,211000,78 The Green
1367,New Development,2008,5,1797,2018,5,Detached,308610,127 Lavender Park
1368,Old Town,1943,5,2148,2010,5,Flat,289800,167 Cobbler’s Alley
1369,Old Town,1958,6,2280,2020,6,Terraced,318000,53 Pillory Hill
1370,New Development,1922,6,2276,2015,6,Semi-detached,385880,18 Blossom Rise
1371,University,1998,1,665,2015,1,Flat,108100,197 Academic Crescent
1372,Old Town,1967,2,988,2017,2,Detached,128800,170 Cross Keys Way
1373,Old Town,1991,5,1901,2014,5,Terraced,265100,66 Pillory Hill
1374,City Centre,1941,4,1582,2018,4,Terraced,297300,17 King Street
1375,Old Town,2004,3,1410,2018,3,Bungalow,186000,73 Town Gate
1376,Old Town,1941,4,1753,2021,4,Detached,235300,47 Cobbler’s Alley
1377,Old Town,1912,2,908,2011,2,Bungalow,120800,153 Old Forge Lane
1378,Old Town,1900,6,2050,2014,6,Bungalow,295000,76 Cobbler’s Alley
1379,University,1975,4,1463,2021,4,Terraced,264820,174 College Road
1380,Old Town,2006,1,769,2016,1,Flat,91900,164 The Old Yard
1381,New Development,1952,2,1225,2011,2,Detached,189250,104 Bluebell View
1382,University,1939,6,2061,2016,6,Detached,378540,40 Library Lane
1383,Old Town,1989,3,1275,2018,3,Semi-detached,172500,12 Mill Street
1384,University,2018,6,2453,2018,6,Flat,408890,126 Varsity Place
1385,New Development,1945,1,665,2019,1,Detached,101450,147 Willow Heights
1386,University,2009,2,1086,2018,2,Terraced,182040,19 Dean’s View
1387,University,2015,3,1297,2015,3,Semi-detached,226580,37 Faculty Court
1388,New Development,1986,1,613,2017,1,Semi-detached,94690,140 Aspen Gardens
1389,University,2012,6,1810,2018,6,Flat,343400,36 Varsity Place
1390,University,1921,1,683,2019,1,Terraced,110620,186 College Road
1391,City Centre,2020,2,1122,2021,2,Semi-detached,198300,191 Victoria Parade
1392,University,2014,5,1677,2014,5,Terraced,309780,106 Union Street
1393,City Centre,1951,1,673,2019,1,Flat,115950,160 Cathedral Row
1394,University,2019,1,711,2019,1,Semi-detached,114540,79 Professor’s Close
1395,University,1927,6,1699,2010,6,Flat,327860,102 Freshers Row
1396,University,1952,6,2290,2010,6,Semi-detached,387700,135 Exam Square
1397,City Centre,2016,3,1068,2019,3,Semi-detached,205200,46 Clock Tower Road
1398,University,1962,6,2370,2015,6,Flat,421800,89 Exam Square
1399,Old Town,1916,4,1438,2010,4,Bungalow,203800,69 Bell Tower Street
1400,University,1963,2,906,2014,2,Terraced,156840,185 Campus Avenue
1401,New Development,1905,2,1027,2015,2,Terraced,163510,162 Ivy Boulevard
1402,New Development,1913,5,2098,2018,5,Terraced,347740,39 Blossom Rise
1403,New Development,2013,5,1994,2015,5,Flat,334220,184 Primrose Avenue
1404,City Centre,1916,2,1021,2013,2,Flat,183150,69 Victoria Parade
1405,University,1937,5,1955,2010,5,Semi-detached,368250,99 Seminar Terrace
1406,University,1968,3,1357,2015,3,Bungalow,248550,148 Exam Square
1407,Old Town,1912,6,2334,2016,6,Bungalow,323400,104 Chapel Walk
1408,City Centre,2011,2,961,2014,2,Terraced,174150,106 Bridge Street
1409,New Development,1952,5,2064,2015,5,Terraced,343320,78 Maple Drive
1410,City Centre,1908,2,920,2019,2,Bungalow,168000,154 Merchant Street
1411,City Centre,1943,4,1818,2017,4,Semi-detached,332700,164 Exchange Place
1412,University,2005,1,739,2010,1,Flat,118460,114 Chancellor Road
1413,City Centre,1925,6,2854,2017,5,Terraced,513100,89 Parliament Street
1414,University,1976,2,1051,2021,2,Detached,177140,170 Lab Street
1415,City Centre,1918,1,745,2022,1,Flat,126750,158 Union Street
1416,University,1947,5,1510,2020,5,Bungalow,286400,90 Alumni Grove
1417,New Development,1980,1,747,2011,1,Detached,112110,139 Birch Grove
1418,City Centre,1979,6,2553,2011,5,Flat,467950,77 King Street
1419,New Development,1929,2,1150,2017,2,Semi-detached,179500,75 Lavender Park
1420,City Centre,1931,4,1624,2011,4,Terraced,303600,155 Market Lane
1421,Old Town,1977,5,1815,2017,4,Semi-detached,251500,101 Bell Tower Street
1422,Old Town,2011,2,891,2014,2,Bungalow,119100,2 Abbey Lane
1423,University,2019,6,1901,2019,6,Semi-detached,337130,25 Research Boulevard
1424,University,1978,5,1894,2018,5,Flat,321220,89 Library Lane
1425,Old Town,1975,3,1037,2017,3,Terraced,148700,85 Manor Row
1426,Old Town,2000,1,662,2018,1,Bungalow,81200,168 Cross Keys Way
1427,University,1974,6,2227,2016,6,Flat,401780,157 Chancellor Road
1428,University,1968,3,1310,2017,3,Bungalow,241500,157 Academic Crescent
1429,Old Town,2019,2,903,2019,1,Detached,115300,37 Butcher’s Row
1430,New Development,2019,4,1353,2019,4,Semi-detached,235890,79 Primrose Avenue
1431,New Development,1910,5,1629,2011,4,Flat,281770,190 Cedar Crescent
1432,University,1997,1,689,2012,1,Flat,83900,98 Library Lane
1433,New Development,1982,5,2432,2011,5,Bungalow,391160,74 Oak Lane
1434,University,1925,2,1106,2015,2,Detached,195900,197 Campus Avenue
1435,University,1925,5,1954,2012,5,Flat,348560,180 Scholar’s Walk
1436,City Centre,1916,1,728,2020,1,Flat,124200,35 George Square
1437,University,1994,2,1102,2010,2,Flat,184280,63 Exam Square
1438,University,1982,5,2069,2013,5,Flat,364660,183 Lab Street
1439,Old Town,1943,4,1538,2014,4,Detached,213800,45 Friar’s Court
1440,University,1983,6,1946,2021,5,Terraced,337980,56 College Road
1441,University,2022,2,987,2022,2,Flat,168180,198 Library Lane
1442,Old Town,1922,6,2501,2013,6,Terraced,340100,61 Pillory Hill
1444,New Development,1991,4,1379,2012,4,Terraced,239270,23 Maple Drive
1445,University,1936,6,1683,2019,6,Terraced,325620,34 Seminar Terrace
1446,New Development,1975,3,1282,2015,3,Terraced,211660,192 Chestnut Mews
1447,City Centre,2011,1,649,2019,1,Detached,112350,91 Union Street
1448,New Development,1964,3,1235,2010,2,Detached,200550,150 Maple Drive
1449,City Centre,1901,5,2264,2015,5,Semi-detached,414600,153 Crown Street
1450,New Development,1973,4,1589,2022,4,Flat,266570,85 Aspen Gardens
1451,University,1997,3,1187,2017,2,Flat,206180,97 Research Boulevard
1452,University,1931,2,1031,2019,2,Flat,174340,24 Study Mews
1453,Old Town,1988,5,2380,2022,4,Flat,308000,13 Chapel Walk
1454,City Centre,1973,5,1870,2017,5,Detached,355500,139 Grand Arcade
1455,City Centre,1954,3,947,2010,3,Bungalow,187050,60 Crown Street
1456,University,1949,3,1398,2022,3,Bungalow,240720,46 Study Mews
1457,University,1964,4,1669,2016,3,Flat,288660,145 Professor’s Close
1458,University,1931,1,705,2019,1,Detached,113700,116 Library Lane
1459,City Centre,1936,3,1267,2019,3,Bungalow,235050,5 Crown Street
1460,Old Town,1975,3,1179,2021,2,Detached,157900,187 Stable Mews
1461,City Centre,2012,6,2654,2013,5,Terraced,483100,45 Exchange Place
1462,University,2020,2,816,2021,2,Semi-detached,144240,51 Lab Street
1463,Old Town,2014,6,2107,2015,6,Semi-detached,300700,167 Manor Row
1464,New Development,1981,6,2100,2015,6,Semi-detached,363000,185 Chestnut Mews
1465,University,1993,5,2113,2014,5,Detached,349690,29 Chancellor Road
1466,University,1912,1,762,2019,1,Terraced,121680,117 Lab Street
1467,Old Town,1953,2,977,2018,2,Detached,127700,13 Cross Keys Way
1468,University,1902,4,1639,2020,4,Flat,289460,171 Chancellor Road
1469,City Centre,1984,4,1656,2019,4,Semi-detached,308400,50 College Crescent
1470,City Centre,1941,3,1458,2017,2,Terraced,258700,183 Market Lane
1471,Old Town,1977,3,1455,2021,3,Terraced,190500,158 The Green
1472,University,1939,4,1492,2015,4,Detached,268880,169 Library Lane
1473,University,1973,3,1366,2013,3,Terraced,236240,12 Varsity Place
1474,University,1965,1,719,2022,1,Terraced,108470,77 Faculty Court
1475,Old Town,1959,6,2165,2013,6,Bungalow,306500,53 Cross Keys Way
1476,University,2008,3,1356,2022,3,Flat,234840,42 Library Lane
1477,City Centre,2000,5,1905,2018,5,Terraced,360750,118 Parliament Street
1479,University,2019,2,864,2022,2,Flat,150960,77 Lecture Hall Lane
1480,City Centre,1900,1,654,2013,1,Bungalow,113100,172 George Square
1481,City Centre,1925,2,1082,2022,2,Semi-detached,192300,153 Station Road
1482,University,1941,2,879,2016,2,Semi-detached,153060,119 Dean’s View
1483,University,1961,5,2018,2015,5,Flat,377700,75 Lab Street
1484,New Development,2022,1,696,2022,1,Detached,105480,98 Juniper Walk
1485,New Development,1960,1,752,2014,1,Semi-detached,112760,154 Willow Heights
1486,University,1976,1,732,2012,1,Terraced,110160,50 Varsity Place
1487,City Centre,1991,1,677,2018,1,Terraced,116550,26 Parliament Street
1488,City Centre,1999,1,689,2019,1,Bungalow,118350,51 Crown Street
1489,City Centre,1984,5,1404,2010,5,Detached,285600,52 Parliament Street
1490,Old Town,1961,3,1280,2019,3,Bungalow,173000,51 The Green
1491,City Centre,1973,2,873,2013,2,Detached,160950,196 Clock Tower Road
1492,New Development,1911,1,689,2022,1,Detached,104570,144 Bluebell View
1493,University,2009,3,1204,2013,3,Terraced,201520,163 Chancellor Road
1494,New Development,1926,3,1169,2018,3,Bungalow,196970,187 Willow Heights
1495,Old Town,1966,2,1119,2010,2,Terraced,141900,84 Market Cross Road
1497,University,1965,4,1407,2010,3,Terraced,237910,183 Professor’s Close
1498,Old Town,1927,4,1460,2022,4,Detached,206000,77 Manor Row
1499,University,2014,3,1228,2014,3,Flat,216920,199 Exam Square
1500,Old Town,1994,6,1937,2021,6,Bungalow,283700,155 Old Forge Lane
1501,Old Town,2006,6,2092,2022,6,Bungalow,299200,96 Town Gate
1502,University,1920,2,1030,2010,2,Semi-detached,174200,164 Seminar Terrace
1503,City Centre,1906,4,1734,2012,4,Semi-detached,320100,39 Market Lane
1504,City Centre,2013,3,1393,2020,3,Bungalow,253950,57 Union Street
1505,New Development,1994,5,1423,2013,4,Semi-detached,254990,114 Sycamore Way
1506,University,1913,4,1676,2019,4,Bungalow,294640,103 Academic Crescent
1507,New Development,1938,3,1366,2011,3,Semi-detached,222580,46 Primrose Avenue
1508,Old Town,2017,3,1201,2017,3,Detached,165100,187 Market Cross Road
1509,City Centre,2002,1,783,2014,1,Flat,132450,54 Crown Street
1510,New Development,2018,5,2172,2018,5,Semi-detached,357360,12 Willow Heights
1511,New Development,1972,1,691,2011,1,Bungalow,104830,150 Bluebell View
1512,City Centre,1986,2,940,2012,2,Terraced,171000,84 Grand Arcade
1513,Old Town,1961,1,783,2019,1,Terraced,93300,96 Butcher’s Row
1514,New Development,1911,1,699,2012,1,Flat,105870,20 Juniper Walk
1515,New Development,1992,4,1617,2011,4,Terraced,270210,70 Bluebell View
1517,University,1957,3,1645,2014,2,Flat,270300,104 Faculty Court
1518,City Centre,1955,5,1846,2017,5,Semi-detached,351900,181 Merchant Street
1519,University,1938,1,699,2015,1,Terraced,119850,118 Exam Square
1520,Old Town,1985,5,1692,2018,5,Semi-detached,244200,102 Cross Keys Way
1521,Old Town,1903,6,2083,2012,6,Detached,298300,38 Abbey Lane
1522,New Development,1947,6,1891,2019,6,Flat,335830,173 Poppy Crescent
1523,University,1906,1,659,2018,1,Terraced,107260,144 College Road
1524,University,1959,2,819,2020,2,Bungalow,111900,153 Chancellor Road
1525,University,1939,1,744,2020,1,Semi-detached,111720,52 Faculty Court
1526,New Development,1907,4,1631,2013,3,Bungalow,267030,122 Chestnut Mews
1527,City Centre,2015,3,1336,2017,3,Semi-detached,245400,184 Albert Walk
1528,University,1957,2,995,2019,2,Detached,169300,78 Seminar Terrace
1529,New Development,1956,1,704,2016,1,Detached,106520,53 Primrose Avenue
1530,University,1934,5,2305,2016,5,Detached,420750,5 Varsity Place
1531,New Development,1972,2,923,2018,2,Detached,149990,13 Aspen Gardens
1533,New Development,1912,1,714,2011,1,Bungalow,107820,96 Rosehip Road
1534,New Development,1938,2,1114,2014,2,Detached,174820,121 Cedar Crescent
1535,University,1983,5,2010,2012,4,Semi-detached,271000,114 Exam Square
1536,Old Town,1920,6,2347,2016,5,Semi-detached,319700,102 The Green
1537,City Centre,1946,2,874,2012,2,Terraced,161100,58 College Crescent
1538,New Development,1982,6,1957,2014,6,Detached,344410,164 Silverleaf Way
1539,University,1901,5,1608,2014,5,Bungalow,316200,50 Freshers Row
1540,University,1943,1,576,2011,1,Flat,95640,156 Alumni Grove
1541,City Centre,2003,3,1360,2020,3,Terraced,249000,130 King Street
1542,New Development,1929,2,974,2010,2,Detached,156620,160 Cedar Crescent
1543,University,1986,3,1360,2021,2,Terraced,176000,39 Chancellor Road
1544,Old Town,1954,5,1909,2015,4,Bungalow,260900,134 Stable Mews
1545,University,1939,2,1024,2022,2,Bungalow,183600,47 Dean’s View
1546,Old Town,1976,6,2601,2010,6,Flat,350100,45 Heritage Close
1547,New Development,1996,4,1601,2018,4,Bungalow,268130,10 Primrose Avenue
1548,New Development,1995,3,1400,2019,3,Flat,227000,103 Primrose Avenue
1549,University,1991,2,970,2014,1,Flat,160800,99 Dean’s View
1550,Old Town,1923,3,1424,2010,3,Detached,187400,35 Cobbler’s Alley
1551,Old Town,1941,2,876,2021,2,Bungalow,117600,138 Castle View
1552,University,1927,1,608,2017,1,Semi-detached,100120,171 Varsity Place
1553,City Centre,1993,6,2832,2010,6,Terraced,514800,112 Castle Lane
1554,University,2016,3,1575,2016,2,Detached,260500,165 Freshers Row
1555,Old Town,2019,4,1211,2019,4,Semi-detached,181100,152 Town Gate
1556,University,2004,4,1593,2013,4,Terraced,298950,157 Freshers Row
1557,New Development,1992,5,1937,2021,5,Semi-detached,326810,86 Poppy Crescent
1558,New Development,1997,2,1072,2014,2,Bungalow,169360,140 Juniper Walk
1559,University,1950,3,1561,2016,2,Flat,258540,188 Professor’s Close
1560,New Development,1921,5,1635,2013,5,Bungalow,287550,26 Oak Lane
1561,Old Town,1988,3,1149,2014,3,Semi-detached,159900,81 Pillory Hill
1562,University,1977,2,1000,2016,2,Flat,170000,170 Seminar Terrace
1563,Old Town,1973,4,1407,2010,3,Flat,195700,160 The Old Yard
1564,Old Town,1973,1,564,2021,1,Semi-detached,71400,160 Cross Keys Way
1565,City Centre,1907,4,1555,2012,4,Flat,293250,32 Union Street
1566,City Centre,1913,5,2114,2010,4,Semi-detached,387100,105 King Street
1567,City Centre,1944,6,2194,2012,6,Detached,419100,12 Union Street
1568,New Development,1937,1,731,2020,1,Detached,110030,137 Poppy Crescent
1569,City Centre,1931,5,2020,2011,5,Flat,378000,32 Cathedral Row
1570,Old Town,2016,2,897,2016,2,Detached,119700,50 The Old Yard
1571,University,1961,1,703,2019,1,Detached,113420,167 Freshers Row
1572,University,2008,5,1519,2014,5,Flat,287660,133 Scholar’s Walk
1573,University,1995,2,949,2019,2,Semi-detached,124900,71 Chancellor Road
1574,University,1966,4,1610,2018,4,Terraced,269300,105 Faculty Court
1575,University,1983,6,2200,2017,6,Semi-detached,398000,107 College Road
1576,Old Town,1960,2,871,2012,2,Detached,117100,31 Market Cross Road
1577,University,1912,3,1137,2010,3,Semi-detached,158700,8 Research Boulevard
1578,Old Town,2018,2,1029,2018,2,Terraced,132900,109 Church Road
1579,University,1986,2,1083,2020,2,Flat,181620,36 Dean’s View
1580,University,1982,6,2138,2012,6,Flat,389320,169 Professor’s Close
1581,City Centre,1979,3,1261,2014,3,Bungalow,234150,11 Crown Street
1582,City Centre,1999,5,2133,2018,5,Semi-detached,394950,124 Merchant Street
1583,Old Town,1998,5,1707,2020,5,Terraced,245700,100 The Old Yard
1584,Old Town,1946,2,1173,2010,2,Terraced,147300,151 Stable Mews
1585,Old Town,2010,3,1098,2010,3,Flat,154800,132 School House Lane
1586,Old Town,2013,3,1457,2018,3,Bungalow,190700,108 Chapel Walk
1587,University,1953,6,2362,2012,6,Flat,420680,174 Campus Avenue
1588,University,1970,4,2082,2021,3,Semi-detached,367300,37 Academic Crescent
1589,New Development,1951,5,1620,2019,5,Flat,285600,157 Magnolia Row
1590,Old Town,2000,6,1500,2014,6,Detached,240000,164 Church Road
1591,City Centre,1971,1,762,2018,1,Detached,129300,184 Victoria Parade
1592,Old Town,1924,5,1532,2020,4,Semi-detached,223200,57 The Green
1593,University,1922,6,2385,2014,5,Bungalow,418900,192 Dean’s View
1594,New Development,1973,5,2196,2021,5,Semi-detached,360480,45 Juniper Walk
1595,City Centre,1929,4,1676,2021,4,Bungalow,311400,168 Victoria Parade
1596,City Centre,1996,1,712,2012,1,Semi-detached,121800,129 Market Lane
1597,New Development,1910,4,1680,2018,4,Flat,278400,6 Lavender Park
1598,University,1934,1,742,2021,1,Terraced,118880,104 Professor’s Close
1599,New Development,1926,2,1059,2016,2,Semi-detached,167670,76 Primrose Avenue
1600,University,2016,6,1835,2021,6,Semi-detached,365250,176 Graduation Way
1601,New Development,1966,1,791,2021,1,Terraced,117830,189 Cedar Crescent
1602,University,1946,4,1610,2016,4,Terraced,285400,138 Lab Street
1603,University,2012,5,2030,2017,5,Bungalow,359200,75 Campus Avenue
1604,Old Town,1949,1,736,2020,1,Terraced,88600,123 Chapel Walk
1605,New Development,1907,6,2547,2014,6,Semi-detached,421110,128 Cedar Crescent
1606,New Development,1954,1,753,2011,1,Detached,112890,99 Chestnut Mews
1607,City Centre,1976,3,1320,2020,3,Detached,243000,8 Castle Lane
1608,University,1941,5,1917,2018,5,Flat,343380,96 Lecture Hall Lane
1609,New Development,1966,6,2323,2012,6,Flat,391990,95 Magnolia Row
1610,City Centre,1919,6,2530,2020,6,Terraced,469500,3 Market Lane
1611,Old Town,2009,2,889,2011,2,Semi-detached,118900,30 Heritage Close
1612,New Development,1944,4,1729,2019,4,Flat,284770,175 Chestnut Mews
1613,New Development,1934,2,911,2019,2,Bungalow,148430,67 Cedar Crescent
1614,City Centre,1976,6,2755,2014,6,Semi-detached,503250,149 George Square
1615,University,1919,5,1992,2017,5,Terraced,373800,75 Freshers Row
1616,University,1923,1,679,2012,1,Terraced,110060,53 Lab Street
1617,University,1956,1,721,2015,1,Bungalow,115940,40 Union Street
1618,University,1954,5,1902,2018,5,Flat,341280,74 Seminar Terrace
1619,New Development,1908,6,2152,2011,5,Detached,364760,116 Birch Grove
1620,City Centre,1993,1,610,2017,1,Detached,106500,68 Queen Avenue
1621,University,1988,1,649,2019,1,Flat,105860,150 Alumni Grove
1622,New Development,1915,1,693,2016,1,Terraced,105090,11 Poppy Crescent
1623,University,2018,4,1262,2018,3,Bungalow,231680,16 Campus Avenue
1624,Old Town,1954,4,1483,2010,4,Bungalow,208300,171 Stable Mews
1625,New Development,1971,3,1225,2015,2,Terraced,199250,156 Rosehip Road
1626,University,2007,2,922,2011,2,Terraced,159080,102 Exam Square
1627,University,1957,5,2093,2012,5,Semi-detached,368020,128 Varsity Place
1628,Old Town,1963,5,1680,2021,5,Terraced,243000,81 Market Cross Road
1629,Old Town,1991,5,1922,2014,5,Flat,267200,111 The Old Yard
1630,University,1975,3,1247,2020,3,Flat,219580,81 Lecture Hall Lane
1631,University,2014,4,1576,2017,4,Flat,280640,87 Professor’s Close
1632,University,1987,6,2682,2011,6,Terraced,492300,26 Dean’s View
1633,University,1948,6,2254,2015,5,Bungalow,400560,83 Lecture Hall Lane
1634,University,1928,3,1356,2010,3,Semi-detached,234840,126 Campus Avenue
